group,sample,x,y,UMAP_1,UMAP_2,label,label_color
UPEC,UPEC_12,53,122,0.8162868,0.9518384,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,54,122,0.8275696,0.9099372,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,55,122,0.80539143,0.944635,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,56,122,0.8228677,0.9322821,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,57,122,0.7670129,0.90885574,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,58,122,0.74980587,0.9233744,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,59,122,0.8033829,0.94984555,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,60,122,0.77485955,0.941253,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,61,122,0.507831,0.8987681,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,62,122,0.5024728,0.9276527,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,63,122,0.45019317,0.86448854,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,64,122,0.15560858,0.8012873,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,65,122,0.47341788,0.8583079,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,66,122,0.19462994,0.79905295,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,67,122,0.26762503,0.8365014,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,68,122,0.077205464,0.7287213,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,69,122,0.102257825,0.7329267,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,70,122,0.3832624,0.90932137,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,71,122,0.0930816,0.7744676,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,72,122,0.35294792,0.91558236,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,73,122,0.23020549,0.8139741,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,74,122,0.33376417,0.9039656,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,75,122,0.22514676,0.76406384,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,76,122,0.27340087,0.93349063,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,77,122,0.096464954,0.79022646,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,78,122,0.31957412,0.9092169,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,79,122,0.24212302,0.76729006,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,80,122,0.21003431,0.77239645,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,81,122,0.10057378,0.7299392,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,82,122,0.102983795,0.6856687,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,83,122,0.35890993,0.9111187,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,84,122,0.16066672,0.7185927,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,85,122,0.23130047,0.717143,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,86,122,0.24157712,0.7977124,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,87,122,0.17903963,0.7179342,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,88,122,0.23660234,0.74035305,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,89,122,0.24971181,0.7912503,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,90,122,0.28856042,0.78050977,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,91,122,0.15798563,0.69600236,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,92,122,0.09249901,0.6564824,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,95,122,0.18270415,0.73925483,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,96,122,0.111802176,0.717883,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,97,122,0.33398962,0.8751769,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,98,122,0.16529566,0.7077509,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,99,122,0.2037104,0.73322856,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,100,122,0.101127304,0.68763596,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,101,122,0.14220724,0.6747541,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,102,122,0.23617022,0.74136776,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,103,122,0.2430955,0.7584323,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,104,122,0.29985064,0.81163293,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,105,122,0.31285018,0.9043583,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,106,122,0.2896043,0.8884879,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,107,122,0.31118798,0.90127033,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,108,122,0.2801732,0.9605384,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,109,122,0.19099805,0.90306944,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,110,122,0.11227597,0.69455737,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,111,122,0.14804855,0.72649586,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,112,122,0.08214042,0.8033758,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,113,122,0.17816444,0.92135936,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,114,122,0.19878168,0.9417249,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,115,122,0.07657226,0.81801295,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,116,122,0.084434606,0.8306155,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,117,122,0.27051648,0.97246075,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,118,122,0.042420223,0.7504975,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,119,122,0.13477333,0.9055087,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,120,122,0.10217379,0.85188216,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,121,122,0.025518367,0.7318617,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,122,122,0.2564962,0.9763,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,123,122,0.006358686,0.679267,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,124,122,0.17158191,0.94619715,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,125,122,0.16891915,0.91728157,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,127,122,0.05879691,0.74390674,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,0,123,0.845364,0.8793279,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,1,123,0.85129416,0.89947075,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,2,123,0.832518,0.86240506,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,3,123,0.8484177,0.871164,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,4,123,0.85835767,0.8813932,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,5,123,0.85260254,0.88739425,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,6,123,0.85593647,0.88502645,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,7,123,0.83717114,0.8593451,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,8,123,0.8524954,0.88882786,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,9,123,0.86849004,0.8993003,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,10,123,0.83537155,0.86488354,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,11,123,0.8614665,0.88045746,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,12,123,0.83166015,0.85730445,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,13,123,0.8572348,0.8795321,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,14,123,0.83988565,0.86376846,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,15,123,0.8385769,0.87819695,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,16,123,0.8565222,0.92477834,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,17,123,0.848503,0.87387943,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,18,123,0.82919663,0.87562764,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,19,123,0.84982085,0.9259215,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,20,123,0.79291815,0.9007708,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,21,123,0.84157825,0.8815081,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,22,123,0.51986605,0.88486457,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,23,123,0.5049099,0.8803429,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,24,123,0.81125,0.8585888,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,25,123,0.51788604,0.9071703,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,26,123,0.4768821,0.87273216,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,27,123,0.47777647,0.8456564,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,28,123,0.46706286,0.850234,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,29,123,0.50072986,0.87117076,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,30,123,0.45113477,0.8459406,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,31,123,0.14761421,0.7938334,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,32,123,0.4345283,0.9141743,-1,"(0.5, 0.5, 0.5, 0.5)"
UPEC,UPEC_12,33,123,0.5100602,0.90868866,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,34,123,0.48926675,0.889821,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,35,123,0.5009607,0.90961105,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,36,123,0.13024823,0.7859339,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,37,123,0.5060753,0.8936969,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,38,123,0.50456476,0.91768545,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,39,123,0.49732038,0.8735873,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,40,123,0.51597446,0.88215184,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,41,123,0.4660593,0.8785769,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,42,123,0.5181726,0.9094978,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,43,123,0.8204998,0.89909816,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,44,123,0.83867645,0.9186506,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,45,123,0.7746388,0.9139096,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,46,123,0.8277604,0.9188369,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,47,123,0.80419654,0.93876505,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,48,123,0.8359889,0.9667791,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,49,123,0.8190953,0.9598612,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,50,123,0.8488103,0.9504422,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,51,123,0.814562,0.9553683,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,52,123,0.8293808,0.9653417,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,53,123,0.8050083,0.9362986,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,54,123,0.82840544,0.9669375,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,55,123,0.82732165,0.9678592,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,56,123,0.8157263,0.9714283,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,57,123,0.8263552,0.96668714,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,58,123,0.81574386,0.9671771,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,59,123,0.8137615,0.96244633,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,60,123,0.7721095,0.8863852,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,61,123,0.7479421,0.92655176,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,62,123,0.51205474,0.8969182,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,63,123,0.49269694,0.9024863,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,64,123,0.31124982,0.91498446,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,65,123,0.4937261,0.92492616,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,66,123,0.19212976,0.8526097,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,67,123,0.18580529,0.7986743,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,68,123,0.17032516,0.7846004,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,69,123,0.26449046,0.8626675,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,70,123,0.40614888,0.9123588,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,71,123,0.366333,0.8956943,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,72,123,0.20388345,0.78141993,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,73,123,0.22117452,0.8232313,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,74,123,0.29301462,0.83579296,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,75,123,0.28290892,0.8691999,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,76,123,0.33324632,0.81994736,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,77,123,0.34939253,0.8668334,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,78,123,0.24766399,0.7747949,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,79,123,0.265565,0.7841989,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,80,123,0.21170917,0.7181461,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,81,123,0.092083305,0.7214557,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,82,123,0.24439727,0.7315601,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,83,123,0.2234785,0.7096529,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,84,123,0.34629592,0.8915805,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,85,123,0.349286,0.8968829,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,86,123,0.33069068,0.86514205,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,87,123,0.28106648,0.75014925,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,88,123,0.22302446,0.7069655,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,89,123,0.24395141,0.72408,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,90,123,0.06177986,0.65868086,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,92,123,0.08702945,0.7058704,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,93,123,0.06623508,0.6489809,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,94,123,0.2293658,0.7038771,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,95,123,0.22955324,0.72032076,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,96,123,0.36117533,0.88823247,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,97,123,0.3445562,0.8863494,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,98,123,0.3846339,0.8909024,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,99,123,0.35190937,0.8514943,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,100,123,0.31386262,0.7889914,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,101,123,0.23047796,0.7161661,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,102,123,0.123773076,0.6580404,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,103,123,0.13852504,0.6930966,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,104,123,0.20415151,0.736526,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,105,123,0.3343828,0.88201195,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,106,123,0.2233167,0.8732413,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,107,123,0.33805472,0.92498004,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,108,123,0.18913604,0.7710015,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,109,123,0.20157929,0.81218946,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,110,123,0.33132398,0.90435654,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,111,123,0.098663725,0.78407454,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,112,123,0.19991277,0.9147551,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,113,123,0.071932115,0.8256773,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,114,123,0.13309251,0.88422495,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,115,123,0.088508435,0.8437593,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,116,123,0.21914093,0.937602,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,117,123,0.16385093,0.92292994,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,118,123,0.17624515,0.9176255,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,119,123,0.21535486,0.92413646,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,120,123,0.20512262,0.93158084,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,121,123,0.10080016,0.8792764,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,122,123,0.09186681,0.78756726,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,123,123,0.13604678,0.87484384,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,124,123,0.085008234,0.7915663,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,125,123,0.17556483,0.9041082,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,126,123,0.09160124,0.8430006,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,127,123,0.13766803,0.8776081,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,0,124,0.85412663,0.8804826,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,1,124,0.8519969,0.8743356,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,2,124,0.84502804,0.91065395,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,3,124,0.84317374,0.8652406,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,4,124,0.8226264,0.8576097,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,5,124,0.8597361,0.87825334,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,6,124,0.8636363,0.8945459,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,7,124,0.8626022,0.8832525,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,8,124,0.8647705,0.9022362,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
