,UPEC_12
403.2029,0.07969483288476942
431.31165,0.07964583829373983
551.2112,0.07964552962789262
380.149,0.07959064174732045
406.1678,0.07939464277966346
927.4691,0.07885165464790833
394.16833,0.07869111218279268
392.15344,0.07855692810329917
620.39307,0.07839415151738338
400.12805,0.07830436205344826
911.6798,0.07792044728587544
572.19025,0.07780725856523452
607.3887,0.0777953635941262
322.1416,0.07763805235678678
365.27966,0.07735250716570374
330.91122,0.07719461335020028
615.3533,0.07709329056250058
378.28406,0.07707376914467845
531.4071,0.07702688450744666
384.18878,0.07697607389134786
361.20984,0.07696495980559948
424.36197,0.07675213247871793
370.17444,0.07607812495763366
675.44556,0.07607411997771196
619.1581,0.07574890436002979
345.00058,0.07564374095847637
799.6699,0.07519653321432895
385.10376,0.07517454909251986
347.04547,0.07506584731014387
879.73627,0.07492507468881249
643.197,0.07477488863521098
461.0853,0.07472611033860799
591.16437,0.07468444306055488
634.4074,0.07466706542110246
352.27524,0.07464799858165327
518.4927,0.07436531585935802
622.368,0.07423436811441797
567.39044,0.07415215602333991
480.10944,0.07413741460417744
360.27988,0.074055760559259
303.01248,0.0739018701022891
474.2847,0.07379141796624877
735.4928,0.07376808107051414
310.14215,0.07360677063176924
517.32776,0.0735421431954989
618.14813,0.07343891685831905
583.3847,0.07338116015187068
320.1617,0.07307439293777707
563.5006,0.07281441514762832
767.21136,0.07261082235668592
590.3494,0.07241545717654296
686.585,0.07213312565844698
598.31903,0.07189620592820278
402.13797,0.07185873106728957
591.53436,0.07176417748693231
627.4677,0.07172183833122814
593.5093,0.07140469489473655
496.0787,0.07132291942053925
613.5184,0.07125504985269737
631.3876,0.07119464542429943
859.76715,0.07104402730437887
398.23816,0.07097955284166213
576.47504,0.07086699558944431
626.58777,0.07070587835325337
615.1833,0.070575390450061
318.98676,0.07051674144144959
439.31628,0.07027344110639666
387.24365,0.07020420198256694
413.30246,0.07013102561173268
329.0263,0.06983941437291208
319.9967,0.06978314662297791
372.09433,0.06958107147049075
429.32175,0.06939461666512359
535.4719,0.0688236023351414
351.2653,0.06830298787996558
589.5195,0.06802510818327168
372.18933,0.06784377873657832
387.01868,0.06780047175183912
384.0038,0.06758129055463513
576.57007,0.06757686787066164
881.75116,0.06728947298664223
605.3787,0.06697744865925692
712.67883,0.06660768436026443
319.26175,0.06615001947459054
398.10315,0.06614934228480995
541.36664,0.06603398409177219
365.02966,0.06600297921807186
383.08383,0.06560278338883585
570.5203,0.06508130932339062
491.09894,0.06472284787738425
346.8855,0.06440119679030099
597.4291,0.06436078356137742
670.6108,0.06418710778569581
340.0258,0.06414008076807487
314.93695,0.06379029167582406
382.28387,0.06337534397718436
350.25534,0.06257856960010466
371.0444,0.0625590107208841
630.1926,0.06250026726913538
668.6008,0.062369525067857645
546.5264,0.06234777009210868
521.4526,0.06201672830372673
545.4515,0.061628489850024226
602.1639,0.06139418933626872
387.32364,0.06102688797191558
614.17334,0.060980271009751785
472.38977,0.060781745450428915
569.4054,0.06073448321255659
615.15826,0.06030469795106164
833.75336,0.06023398942492253
518.0627,0.060142788216170806
606.1487,0.05986545702658175
633.1725,0.059670505262511275
402.99295,0.058871116437450466
725.1983,0.05880793421904407
561.0507,0.05876940613684145
620.19806,0.058681816460863345
567.4305,0.05814133440086722
631.19257,0.05795280252732604
364.2747,0.057927656056450005
465.3901,0.05760041277422967
619.39307,0.05746455457819388
607.43365,0.05736014050716265
646.6119,0.05697758576640699
632.16254,0.05564104363860123
769.22626,0.054244385100407966
602.58887,0.053432430840791856
357.07004,0.05335046436768798
603.1588,0.051517097492530195
740.7076,0.051435806044029975
902.7652,0.05007055917505698
587.4996,0.0499616316217657
503.0984,0.04977889926231116
612.4534,0.04964983368732789
351.96527,0.04948384018163399
519.0627,0.046146056867553686
644.5969,0.04447854334626322
427.38184,0.039539713909866214
590.1544,0.03918674776708242
